item_id,item,label,,,,
232860850086629000,"#rescuePH @gangbadoy RT @ReiMaricon: NO RESCUE YET!STRANDED SINCE 3PM.Kaya Valila+10-12fam (3-5mems).B53 L12Teachers Village,Catmon,Malabon",Related and informative,,,,
232861286281667000,"@MMDA #RescuePH  RT @mayiedelrosario: @kbrosas parescue po,my kuya hs wife&amp;amp;kid w/dogs stock (cont) http://t.co/b6rJqiqp",Related and informative,,,,
232861743477572000,"I can't help financially, but I can be a volunteer! #RescuePH #ReliefPH",Related and informative,,,,
232861772837700000,"#EmergencyNumbers: NDRRMC: (02) 911-1406, 912-2665, 912-5668. MMDA: 136. PNP: 117. Red Cross: 143 or 527-0000 #RescuePH via @govph",Related and informative,,,,
232862196458213000,@bonaelamour International friends who might want to help out via donations: http://t.co/czCDT6Ad #RescuePH #PrayForThePhilippines,Related and informative,,,,
232863114994020000,"Campos family needs to be rescued in 101 Kapiligan st. Dona imelda, qc. Family of 8 with 2 senior citizens #rescuePH",Related and informative,,,,
232863299572728000,#rescuePH grabe na ang mga baha sa bansa natin..pa lala ng pa lala,Related and informative,,,,
232863886766928000,RT @heyDAYNEdreamer: UST Hospital's and UERM's generators are now officially dead. They need help. #rescuePH :((((,Related and informative,,,,
232864595583304000,"RT @miriamq: Reported @graciaclave: @miriamq #RescuePH MHEANN CALAMBA (09168982565) Brgy. Malanday Paradise, Acasia St., Marikina. No re ...",Related and informative,,,,
232866889875980000,RT @RemzMarie: Rescue needed in Provident Village ASAP. Floods are getting worse. Please RT. #RescuePH,Related and informative,,,,
232867116380987000,"RT @kojimeno: Anyone near UST hospital? They need help badly. 2nd floor is flooded, patients &amp; staff have no food. #rescuePH",Related and informative,,,,
232868588552352000,@mondgutierrez Bgy. Niugan. N.vicencio street needs a rescue. They need 2 evacuate. Walang nakakakita sa kanila dun. #rescuePH,Related and informative,,,,
232868592763421000,"RT: got a friend residing in malabon who requests 4 help *23mesina st.Tinajeros malabon +639158910816 * with kids, pls pls thanks #rescuePH",Related and informative,,,,
232870274700292000,and also the doxycycline for leptospirosis prophylaxis isn't recommended. better wash the exposed part with clean water and soap! #reliefPH,Related and informative,,,,
232870434067063000,#RescuePH wow grabe na ang ulan ang lakas sobra !!!,Related and informative,,,,
232870580880278000,"“@purplereenamae: “@TagaFEUKaKung:UST HOSPITAL'S GENERATOR ALREADY DIED! PLEASE SEND SOME RESCUERS! #RescuePH-- nako, pano na mga patients?",Related and informative,,,,
232870945767973000,Reported @sonnie:  needs to be rescued @ Blk 12 Lot 6 3rd St. Tanong Malabon Flood &amp,Affected individuals,Related and informative,,,
232871474233496000,RT @elemooo: Pls Help! Raiza Lacostales and 3 others trapped @ 39bougainvilla st.Minahan Malanday +639175320538.#RescuePH @chitomirandaj ...,Related and informative,,,,
232871587509055000,RT @elemooo: Pls Help! Raiza Lacostales and 3 others trapped @ 39bougainvilla st. Minahan Malanday +639175320538. #RescuePH @saabmagalon ...,Related and informative,,,,
232872501854757000,"RT @jenniferdalrich: RT @reginevalcasid pls help: People in Hermosa,Bataan r in roofs now,there's no rescuers helping as of now. #rescuePH",Related and informative,,,,
232872908685443000,RT @elemooo: Pls Help! Raiza Lacostales and 3 others trapped @ 39bougainvilla st. Minahan Malanday +639175320538. #RescuePH @YengPLUGGED ...,Related and informative,,,,
232873953075556000,RT @cnni: Philippine floods kill more than 50 people. Parts of Manila evacuated. http://t.co/AjKQNQRO #cnn,Related and informative,,,,
232874217337663000,RT @anjhainto: For those who want to volunteer in UP CHK GYM 9am for the IskoOperation. #reliefPH,Related and informative,,,,
232876373193138000,"@jcsalamankero: rescue pls HED woodwork 338 gov pascual brgy catmon, Malabon tapat ng gulayan near chinese temple 0917846655 #rescuePH",Related and informative,,,,
232877480514560000,RT @pcdspo: Mayor Jun Binay says to report calls for rescue in the Makati area to 02 - 8701000 #RescuePH | via @Abi_Valte,Related and informative,,,,
232878059311751000,[ PH-MANILA HIGH TIDE - AUG 8th - http://t.co/feO8GzYD ]: 02:11AM (+3.1m) / 01:51PM (+2.9m) #PHAlert #RescuePH #BeSafe #Philippines,Related and informative,,,,
232879728632144000,"need help asap w/ 3 days old baby Unit 1 Pine Cluster St., Pineville Subd. Lawa Meycauayan Bulacan. 09166049812 #RescuePH @rescue5ph",Related and informative,,,,
232880445849760000,"The landslide in the Manila suburb of Quezon City buried two houses, leaving the nine people dead and four others injured. #FloodsPH",Related and informative,,,,
232881322492834000,"RT @claudialtavas: PLS RT!! DARYLL PATCO 54 Thaddeus St. Marietta Romeo Village, Brgy. Sta. Lucia, Pasig 09175695576 #rescuePH @inquirer ...",Related and informative,,,,
232881477652722000,"RT @NorWEIRDgian: paki-tag yung involve sa MEYCAUAYAN,BULACAN kanina pa sila humihingi ng tulong wala pa raw nag-rescue. #rescuePH",Related and informative,,,,
232881746117538000,"DARYLL PATCO 54 Thaddeus St. Marietta Romeo Village, Brgy. Sta. Lucia, Pasig 09175695576 @pcdspo @govph #rescuePH #floodsPH",Related and informative,,,,
232881976800063000,RT @graciamaldita: @jigsmayuga pls RT Family of 8 with 2 seniors is trapped in their home! Please help #rescuePH Add is 101 Kapiligan S ...,Related and informative,,,,
232883042123936000,"Sana po magkaron ng pagrescue sa San Juan, Kalentong. Sa baba ng Bonifacio St. Marami na pong natrap sa 2nd floor ng mga bahay #rescuePH",Related and informative,,,,
232883293798945000,"RT @Solid_ABSCBN: Don't Panic to this Genesis 8:7-12 God promised to never do that again. THINK POSITIVE, Be POSITIVE.! Pinoys!! #rescuePH",Related and informative,,,,
232883469963911000,RT @sofiaandress: WE NEED RESCUE HERE! WE NEED TO EVACUATE. Address 212 M.H. Del Pilar St Tinajeros Malabon city” #RescuePH”,Related and informative,,,,
232883662897693000,RT @cosmoskin: “@graciamaldita:pls RT Family of 8 with 2 seniors is trapped in their home! Pla help #rescuePH Add is 101 Kapiligan St D ...,Related and informative,,,,
232884904407486000,RT: @itsgabbyantonio: People reportedly trapped inside their houses at Midtown Subdivision at Marikina City. #RescuePH (via @IamAngelicaP),Related and informative,,,,
232885659398975000,RT @RescuePH: @RescuePH HELP TEXTLINE : +639051456217 (GLOBE) | +639293510068 (SMART) | +639323608563 (SUN) | #RescuePH,Related and informative,,,,
232885663601680000,"Nid rescue 12 Maginhawa Pag-ibig Town 3 Brgy.San Isidro,Cainta Hope the rescue reach dem ASAP.K-Ann 09498958759 #rescuePH",Related and informative,,,,
232886863172624000,RT @joeybonifacio: I'm encouraging those who can to help with our relief work at @VictoryFort tomorrow at 10am. #rescueph,Related and informative,,,,
232886884139934000,"@kamrul: #rescuePH TRAPPED NO FOOD WATER SINCE 9AM Ellen,Ph9, mariposa st midtown village cainta,09062424937",Related and informative,,,,
232887236465660000,RT @justcuevas: Frm T. Sevilla: 4 persons needs #rescuePH at the only house now that can be seen at 52 Sanchez St. Tinajeros Malabon.,Related and informative,,,,
232887425184195000,RT @Astroplus1: NASA BUBONG WITH 1Y/O BABY. CHARMAINE DEQUIT 64 LANGKA ST. BULELAK MALANDAY MARIKINA CITY 09172551204 #rescuePH,Related and informative,,,,
232887844614578000,RT @pauljake1222: “@RescuePH: @RescuePH HELP TEXTLINE : +639051456217 (GLOBE) | +639293510068 (SMART) | +639323608563 (SUN) | #RescuePH”,Related and informative,,,,
232888096289595000,RT @campexplore: 41 tirad pass cor sto domingo qc! 10 persons including 2 kids. last working number 0917 812 4218. magoo dulalia #rescuePH,Related and informative,,,,
232888532488827000,RT“@gmanews: NDRRMC: Nearly 50% of Metro Manila submerged in floodwater due to heavy monsoon rains. #ReportersNotebook” #rescuePH,Related and informative,,,,
232890386379571000,RT @yabs20: @mellyricks09 Please help BORRES FAMILY w/ 2y/o child!! No communications yet @ 10 BALUT ST. TONSUYA MALABON#rescuePH,Related and informative,,,,
232890398966694000,RT @KMSians: Let's all pray for those who lost their homes and now living in cold and starving... #RescuePH #GodBlessPH #Prayersforevery ...,Related and informative,,,,
232890889696063000,: @ArianelovesAli:  Pls help our friends in Funeraria Paz. 24hrs trapped. No foodwater &amp,Affected individuals,Related and informative,,,
232892202483868000,"RT @Solid_ABSCBN: Don't Panic to this Genesis 8:7-12 God promised to never do that again. THINK POSITIVE, Be POSITIVE.! Pinoys!! #rescuePH",Related and informative,,,,
232892768731681000,"Aerial View of Manila Flood - Aug 7th, 2012 (PLEASE HELP): http://t.co/vCEwlq8G via @youtube",Related and informative,,,,
232893980885516000,"RT @NorWEIRDgian: paki-tag yung involve sa MEYCAUAYAN,BULACAN kanina pa sila humihingi ng tulong wala pa raw nag-rescue. #rescuePH",Related and informative,,,,
232895985767043000,RT @ladyannsalem: Free TV news coverage of #habagat rains &amp,Other Useful Information,Related and informative,,,
232896669417632000,RT @akoposimarcelo: Parang gusto kong lumabas at tumulong sa mga nagrerescue. Parang I need to do something :| #rescuePH,Related and informative,,,,
232898208756552000,RT @nicolecanilao: #ReliefOperations #RescuePH http://t.co/ZeOXLheN,Related and informative,,,,
232900469465432000,"Subscribe to my LIST Weather-Traffic-Update #RescuePH to get tweets only about rain/flooding in PH, you don't have to follow me it's public.",Related and informative,,,,
232901333517222000,RT @angeliedesu: #rescueph A pregnant woman's staying on top of a roof near 54 Kapiligan St. Brgy. Dona Imelda QC. PLEASE HELP!!,Related and informative,,,,
232903225123144000,"RT @gmanews: Update as of 2:00 AM, where to bring your donations or to volunteer http://t.co/05Anrld6 #ReliefPH",Related and informative,,,,
232903422272229000,"“@interaksyon: RT @kamrul: #rescuePH #PHalerts @MMDA @interaksyon RESCUE REQUEST! #8 A VILLA ST, BRGY BATIS, SAN JUAN City @RESCUE5PH”",Related and informative,,,,
232904210801369000,@philredcross @mmda CJ de Silva &amp,Affected individuals,Related and informative,,,
232904521179877000,"@GaryValenciano1  text red &lt;amt&gt; to 2899 donate even small amounts to red cross. 20,50,100.. be generous with our loads.#reliefPH #rescuePH",Related and informative,,,,
232904588284527000,RT @schizoprano: #reliefPH @gangbadoy FOOD &amp,Donations and volunteering,Related and informative,,,
232906270196249000,"RT @JiyanSaTabi: RT  #rescuePH We have a patient that can't move. HEWLP PLS&gt; 09285501849. - Tony Igcalinos, Cainta Rescue.",Related and informative,,,,
232906916131639000,RT @SophiaBush: #rescuePH RT @_starzoom: @SophiaBush please #PrayForThePhilippines 90% of our country is said to be flooded. The news  h ...,Related and informative,,,,
232907696263819000,RT @pacoevangelista: Please help RT @viaveloso1: RT @ellenolleres: #RescuePH @pacoevangelista Those who are in UERM the flood is now goi ...,Related and informative,,,,
232907931128046000,RT @iamcheche25: @keancipriano Please help! #65 Manhattan Cor Paris St. Provident. Lola is bedridden :( Leopoldo Viola-09332867387 #rescuePH,Related and informative,,,,
232909688554004000,https://t.co/v3conb2c #rescuePH form. fill up if you know someone that needs help,Related and informative,,,,
232911735382766000,RT @sassyangelie: Mandaluyong Command Center. Tel # 5882200 #PHalerts #rescuePH | via @gangbadoy @mandaluyongPIO,Related and informative,,,,
232912632968008000,@Oprah pls.RT #ReliefPH Manila needs your help. #PhilRedCross to help hospitals and evacuees due to flood. http://t.co/99yRC9ct,Related and informative,,,,
232912767173145000,RT @echotuscano: Pls help cherrylyn aggabao pregnant due na po niya on aug 11 61 sitio balot tonsuya malabon city” #rescuePH,Related and informative,,,,
232912876241838000,RT @campexplore: @kbrosas 41 tirad pass cor sto domingo qc! 10 persons including 2 kids. 0917 812 4218. magoo dulalia #rescuePH,Related and informative,,,,
232914398770000000,#rescueph Rescue naman po sa place ng boyfriend ko sa Araneta Ave.Quezon City near SO-EN .. contact 09328428785 (sun) / 09129848222,Related and informative,,,,
232916596555907000,RT: @ANCALERTS: Marikina River level as of 2:15am is 21.5m #MarikinaStayStrong #RescuePH #ReliefPH,Related and informative,,,,
232918265909879000,"RT @ejaygarcia83: Don't tell God how strong the typhoon is, tell the typhoon how big your God is. Genesis 8:7-12 #rescuePH #Philippines",Related and informative,,,,
232919062806675000,Video: Philippine floods kill over 60 people http://t.co/7PzSpsJu,Related and informative,,,,
232921218704101000,"RT @DivinemLee: spoke to her. reported need rescue RT @bianxcady: (Eva. 09084810336) 39b bernardo st. Bgy. Mariblo, q.c #RescuePH pls help",Related and informative,,,,
232921508111077000,RT UST HOSPITAL'S GENERATOR ALREADY DIED! PLEASE SEND SOME RESCUERS! #rescuePH --- @doblezeta @DivinemLee @MMDA,Related and informative,,,,
232923064189469000,RT @arcanespeaks: Good news! Alert level is down to Green. #rescuePH,Related and informative,,,,
232924712555119000,@candyspecs: Pls. Monitor landcom village in sta. Mesa manila.. Families trap in Martes St. Beside river.  #RescuePH @mmda musta kau gerri,Related and informative,,,,
232927044588143000,RT @mrvasallo: If you see animals or pets in need of rescue please contact PETA. Call 817-5292. #rescuePH,Related and informative,,,,
232930165129347000,RT @rapplerdotcom: Rain affects close to a million in 11 regions! Read: http://t.co/vplXZVHq #WeatherAlert #FloodPH,Related and informative,,,,
232938176283550000,A pregnant woman needs help. On top of a roof near 54 Kapiligan St. Araneta Village Brgy. Dona Imelda QC #rescuePH,Related and informative,,,,
232945646309614000,List of suspension announcements for 8/8/12 ~&gt,Other Useful Information,Related and informative,,,
232952038445683000,"Rains Flood Manila Area, Sending Thousands Fleeing – New York Times http://t.co/9WkRiPyS",Related and informative,,,,
232965535724339000,@JLin7 can u please share List of Gov't agencies &amp,Donations and volunteering,Related and informative,,,
232973853024997000,Walang madaanan mapabayan or mapahighway. Stay put sa bahay. #flood #habagat #PrayforthePhilippines,Related and informative,,,,
232976809984147000,The rains and floods in Metro Manila has nothing to do with God’s wrath on the RH bill. It’s nature correcting itself.,Related and informative,,,,
232993671115592000,"As of 8:10am Aug 8,Update on Relief Operations: https://t.co/sqP8okAI #reliefPH",Related and informative,,,,
232995298484552000,"Rescuers are also human beings. They need food and water, and appreciate gestures of support. Let's all cheer them on.#rescuePH",Related and informative,,,,
232998930772791000,RT @cbcpnews Carita Manila accepting donations4 flood victims: Acct# BPI 3063-5357-01/MB 175-3-17506954- /BDO 5600-45905/PNB 10-856-660001-7,Related and informative,,,,
233000138719785000,RT Can somebody rescue my friend @ 1215 Dearborn st Brookside subd cainta rizal 09068040384.Still on roof 8/8 7:58am @philredcross #rescuePH,Related and informative,,,,
233003536101802000,RT @messengerbagboy: Nino Alvaro Hermano last seen wearing dark blue jacket with shorts and carrying a bag. please tag @madoxified #RescuePH,Related and informative,,,,
233008145654489000,http://t.co/X4hUC6vN philippine red cross donations for flood victims,Related and informative,,,,
233009206821806000,RT @saabmagalona: Still no help!! #rescueph RT @cjdesilva: please just evacuate us to the nearest passable road. Been asking help for mo ...,Related and informative,,,,
233010385425428000,"RT @ginoboi: Please help out @TomAlvarez Brgy #17 Sta Lucia 5, de castro countryside @rescuePH #RescuePH",Related and informative,,,,
233011400442778000,"@Article8Jester @junpoblador @FerdieTopacio @rizadf @tetalimcangco In case needed, here's the main site: http://t.co/Gsuzh1yZ #reliefph",Related and informative,,,,
